,Marca,Modelo,Descrição,Valor,embedding_musical,categoria_musical,specs_musicais
1475,XPRO,HSA,SAX ALTO - LAQ,3360.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: HSA || DESCRICAO_MUSICAL: SAX ALTO - AQ,OUTROS,{}
1476,XPRO,BCM15,"CAIXA  BCM 15 -CAIXA BI AMPLIFICADA WOOFER15"" + DRIVER
1,75"" LANÇAMENTO",3407.25,CATEGORIA_MUSICAL: EQUIPAMENTO_AMPLIFICACAO || CONTEXTO: equipamento som audio amplificador potencia || MARCA: XPRO || MODELO: BCM15 || DESCRICAO_MUSICAL: CAIXA BCM 15 -CAIXA BI AMPLIFICADA WOOFER15 + DRIVER 1 75 ANÇAMENTO,EQUIPAMENTO_AMPLIFICACAO,{}
1477,XPRO,KG 16,MESA KG 16 CANAIS,3412.5,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: KG 16 || DESCRICAO_MUSICAL: MESA KG 16 CANAIS,OUTROS,{}
1478,XPRO,BAT 218 STG,PRETA,3444.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 218 STG || DESCRICAO_MUSICAL: PDTA,OUTROS,{}
1479,XPRO,BAT 220 STG,PRETA 20,3444.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 220 STG || DESCRICAO_MUSICAL: PDTA 20,OUTROS,{}
1480,XPRO,BAT 222 STG,PRETA 22,3444.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 222 STG || DESCRICAO_MUSICAL: PDTA 22,OUTROS,{}
1481,XPRO,BAT 318 STG,VERMELHA,3444.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 318 STG || DESCRICAO_MUSICAL: VERMELHA,OUTROS,{}
1482,XPRO,BAT 320 STG,VERMELHA 20,3444.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 320 STG || DESCRICAO_MUSICAL: VERMELHA 20,OUTROS,{}
1483,XPRO,BAT 322 STG,VERMELHA 22,3444.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 322 STG || DESCRICAO_MUSICAL: VERMELHA 22,OUTROS,{}
1484,XPRO,BAT 118 STG,VINHO,3444.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 118 STG || DESCRICAO_MUSICAL: VINHO,OUTROS,{}
1485,XPRO,BAT 120 STG,VINHO 20,3444.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 120 STG || DESCRICAO_MUSICAL: VINHO 20,OUTROS,{}
1486,XPRO,BAT 122 STG,VINHO 22,3444.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 122 STG || DESCRICAO_MUSICAL: VINHO 22,OUTROS,{}
1487,XPRO,SGB 15,"SUBWOFFER 15""450W  BOXX",3453.03,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: SGB 15 || DESCRICAO_MUSICAL: SUBWOFFER 15 450W BOXX,OUTROS,{}
1488,XPRO,BAT AREIA 20,AREIA SPARKLE 20,3570.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT ADIA 20 || DESCRICAO_MUSICAL: ADIA SPARKLE 20,OUTROS,{}
1489,XPRO,BAT AREIA 22,AREIA SPARKLE 22,3570.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT ADIA 22 || DESCRICAO_MUSICAL: ADIA SPARKLE 22,OUTROS,{}
1490,XPRO,BAT AZUL COB 20,AZUL COBALTO  20,3570.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT AZUL COB 20 || DESCRICAO_MUSICAL: AZUL COBALTO 20,OUTROS,{}
1491,XPRO,BAT AZUL COB 22,AZUL COBALTO  22,3570.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT AZUL COB 22 || DESCRICAO_MUSICAL: AZUL COBALTO 22,OUTROS,{}
1492,XPRO,BAT LARANJA 20,LARANJA SPARKLE 20,3570.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT ARANJA 20 || DESCRICAO_MUSICAL: ARANJA SPARKLE 20,OUTROS,{}
1493,XPRO,BAT LARANJA 22,LARANJA SPARKLE 22,3570.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT ARANJA 22 || DESCRICAO_MUSICAL: ARANJA SPARKLE 22,OUTROS,{}
1494,XPRO,BAT 718 STG,MAD. CLARA,3570.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 718 STG || DESCRICAO_MUSICAL: MAD CARA,OUTROS,{}
1495,XPRO,BAT 720 STG,MAD. CLARA 20,3570.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 720 STG || DESCRICAO_MUSICAL: MAD CARA 20,OUTROS,{}
1496,XPRO,BAT 722 STG,MAD. CLARA 22,3570.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 722 STG || DESCRICAO_MUSICAL: MAD CARA 22,OUTROS,{}
1497,XPRO,BAT 818 STG,MAD. ESCURA,3570.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 818 STG || DESCRICAO_MUSICAL: MAD ESCURA,OUTROS,{}
1498,XPRO,BAT 820 STG,MAD. ESCURA 20,3570.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 820 STG || DESCRICAO_MUSICAL: MAD ESCURA 20,OUTROS,{}
1499,XPRO,BAT 822 STG,MAD. ESCURA 22,3570.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 822 STG || DESCRICAO_MUSICAL: MAD ESCURA 22,OUTROS,{}
1500,XPRO,ED4,ED4 - FULL MASH HEAD - PEDAL ELETRONIC DE BUMBO,3853.5,CATEGORIA_MUSICAL: INSTRUMENTO_PERCUSSAO_PELE || CONTEXTO: instrumento musical percussao pele bateria orquestra || MARCA: XPRO || MODELO: ED4 || DESCRICAO_MUSICAL: ED4 - FULL MASH HEAD - PEDAL ELETRONIC DE BUMBO,INSTRUMENTO_PERCUSSAO_PELE,{}
1501,XPRO,BAT  UPPER BLUE 20,BLUE  SPK 20,3864.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT UPPER BLUE 20 || DESCRICAO_MUSICAL: BLUE SPK 20,OUTROS,{}
1502,XPRO,BAT  UPPER BLUE 22,BLUE  SPK 22,3864.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT UPPER BLUE 22 || DESCRICAO_MUSICAL: BLUE SPK 22,OUTROS,{}
1503,XPRO,BAT 1420 UPPER,PURPLE SPK 20,3864.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 1420 UPPER || DESCRICAO_MUSICAL: PURPLE SPK 20,OUTROS,{}
1504,XPRO,BAT 1422 UPPER,PURPLE SPK 22,3864.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 1422 UPPER || DESCRICAO_MUSICAL: PURPLE SPK 22,OUTROS,{}
1505,XPRO,BAT 1220 UPPER,RED SPK 20,3864.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 1220 UPPER || DESCRICAO_MUSICAL: DD SPK 20,OUTROS,{}
1506,XPRO,BAT 1222 UPPER,RED SPK 22,3864.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 1222 UPPER || DESCRICAO_MUSICAL: DD SPK 22,OUTROS,{}
1507,XPRO,BAT 1320 UPPER,SBT GOLD SPK 20,3864.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 1320 UPPER || DESCRICAO_MUSICAL: SBT GOLD SPK 20,OUTROS,{}
1508,XPRO,BAT 1322 UPPER,SBT GOLD SPK 22,3864.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 1322 UPPER || DESCRICAO_MUSICAL: SBT GOLD SPK 22,OUTROS,{}
1509,XPRO,BAT 220 STG 3T,STAGE PRETA 20  - 06 PEÇAS,4179.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 220 STG 3T || DESCRICAO_MUSICAL: STAGE PDTA 20 - 06 PEÇAS,OUTROS,{}
1510,XPRO,BAT 320 STG 3T,STAGE VERMELHA 20  - 06 PEÇAS,4179.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 320 STG 3T || DESCRICAO_MUSICAL: STAGE VERMELHA 20 - 06 PEÇAS,OUTROS,{}
1511,XPRO,BAT 120 STG 3T,STAGE VINHO 20 - 06 PEÇAS,4179.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 120 STG 3T || DESCRICAO_MUSICAL: STAGE VINHO 20 - 06 PEÇAS,OUTROS,{}
1512,XPRO,CX 308R,"COLUNA 8 X 3"" NEO 960w",4184.25,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: CX 308R || ESPECIFICACOES_MUSICAIS: DIMENSAO_INSTRUMENTO: 8 3 || DESCRICAO_MUSICAL: COLUNA 8 X 3 NEO 960W,OUTROS,"{'DIMENSAO_INSTRUMENTO': ['8', '3']}"
1513,XPRO,ED 44,ED44 - FULL MASH HEAD - C/PAD E BATEDOR DE BUMB,4198.95,CATEGORIA_MUSICAL: ACESSORIO_PERCUSSAO || CONTEXTO: acessorio instrumento percussao musical || MARCA: XPRO || MODELO: ED 44 || ESPECIFICACOES_MUSICAIS: AFINACAO: E C || DESCRICAO_MUSICAL: ED44 - FULL MASH HEAD - C PAD E BATECR DE BUMB,ACESSORIO_PERCUSSAO,"{'AFINACAO': ['E', 'C']}"
1514,XPRO,ED 444,ED444 - FULL M- COM PAD BAT BUMBO VERTICAL,4200.0,CATEGORIA_MUSICAL: INSTRUMENTO_PERCUSSAO_PELE || CONTEXTO: instrumento musical percussao pele bateria orquestra || MARCA: XPRO || MODELO: ED 444 || DESCRICAO_MUSICAL: ED444 - FULL M- COM PAD BAT BUMBO VERTICAL,INSTRUMENTO_PERCUSSAO_PELE,{}
1515,XPRO,BAT 820 STG 3T,STAGE MADEIRA ESCURA 20  - 06 PEÇAS,4305.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 820 STG 3T || DESCRICAO_MUSICAL: STAGE MADEIRA ESCURA 20 - 06 PEÇAS,OUTROS,{}
1516,XPRO,SGB 15 DSP,"SUBWOFFER 15""450W COM DSP  BOXX",4321.8,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: SGB 15 DSP || DESCRICAO_MUSICAL: SUBWOFFER 15 450W COM DSP BOXX,OUTROS,{}
1517,XPRO,DB 16,CONSOLE RACK DIGITAL 16 CANAIS - LANÇAMENTO,4462.5,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: DB 16 || DESCRICAO_MUSICAL: CONGE RACK DIGITAL 16 CANAIS - ANÇAMENTO,OUTROS,{}
1518,XPRO,ED 10,ED10   DRUM 2 TONS PLUS - 05 PECAS + 01 PRATO,4546.5,CATEGORIA_MUSICAL: INSTRUMENTO_PERCUSSAO_METAL || CONTEXTO: instrumento musical percussao metal orquestra || MARCA: XPRO || MODELO: ED 10 || DESCRICAO_MUSICAL: ED10 DRUM 2 TONS PLUS - 05 PECAS + 01 PRATO,INSTRUMENTO_PERCUSSAO_METAL,{}
1519,XPRO,BAT 1320 UPPER + 16,SBT GOLDSPK 20+16,4809.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 1320 UPPER + 16 || DESCRICAO_MUSICAL: SBT GOLDSPK 20+16,OUTROS,{}
1520,XPRO,BAT 1322 UPPER + 16,SBT GOLDSPK 22+16,4809.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BAT 1322 UPPER + 16 || DESCRICAO_MUSICAL: SBT GOLDSPK 22+16,OUTROS,{}
1521,XPRO,CO 02,"SISTEMA DE COLUNA COM SUB DE 12""",4935.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: CO 02 || DESCRICAO_MUSICAL: BSTEMA DE COLUNA COM SUB DE 12,OUTROS,{}
1522,XPRO,BOXX 042,"SISTEMA DE COLUNA COM SUB DE 15""",5197.5,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BOXX 042 || DESCRICAO_MUSICAL: BSTEMA DE COLUNA COM SUB DE 15,OUTROS,{}
1523,XPRO,ED 100,ED100  DRUM 2 TONS PLUS - 05 PECAS + 1 SURDO + 2  PRAT,5281.5,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: ED 100 || DESCRICAO_MUSICAL: ED100 DRUM 2 TONS PLUS - 05 PECAS + 1 SURC + 2 PRAT,OUTROS,{}
1524,XPRO,ED 20,ED 20  DRUM 2 TONS - PADS MESH HEAD,6037.5,CATEGORIA_MUSICAL: ACESSORIO_PERCUSSAO || CONTEXTO: acessorio instrumento percussao musical || MARCA: XPRO || MODELO: ED 20 || DESCRICAO_MUSICAL: ED 20 DRUM 2 TONS - PADS MESH HEAD,ACESSORIO_PERCUSSAO,{}
1525,XPRO,FPE 15 SAD,"SUBWOFFER 15""2.450W COM DSP SOUDIKING",6159.3,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: FPE 15 SAD || DESCRICAO_MUSICAL: SUBWOFFER 15 2 450W COM DSP SOUDIKING,OUTROS,{}
1526,XPRO,ED 200,"ED200  DRUM 2 TONS 2 SURDOS 3 PADS PRATOS - PADS
MESH HEAD",6930.0,CATEGORIA_MUSICAL: INSTRUMENTO_PERCUSSAO_METAL || CONTEXTO: instrumento musical percussao metal orquestra || MARCA: XPRO || MODELO: ED 200 || DESCRICAO_MUSICAL: ED200 DRUM 2 TONS 2 SURCS 3 PADS PRATOS - PADS MESH HEAD,INSTRUMENTO_PERCUSSAO_METAL,{}
1527,XPRO,DB 20P,MESA DIGITAL 20 RACK SOUNDKING,7087.5,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: DB 20P || DESCRICAO_MUSICAL: MESA DIGITAL 20 RACK SOUNDKING,OUTROS,{}
1528,XPRO,FPE 18 SAD,"SUBWOFFER 18""2.450W COM DSP SOUDIKING",7188.3,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: FPE 18 SAD || DESCRICAO_MUSICAL: SUBWOFFER 18 2 450W COM DSP SOUDIKING,OUTROS,{}
1529,XPRO,BOXX 06,"SISTEMA DE COLUNA COM SUB DE 18""",7875.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: BOXX 06 || DESCRICAO_MUSICAL: BSTEMA DE COLUNA COM SUB DE 18,OUTROS,{}
1530,XPRO,DM 20M,MESA DIGITAL 20 CANAIS,9922.5,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: DM 20M || DESCRICAO_MUSICAL: MESA DIGITAL 20 CANAIS,OUTROS,{}
1531,XPRO,ARTOS 1200,"SISTEMA DE COLUNA COM SUB DE 12""",10216.5,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: ARTOS 1200 || DESCRICAO_MUSICAL: BSTEMA DE COLUNA COM SUB DE 12,OUTROS,{}
1532,XPRO,DX 20,MESA DIGITAL 20 CANAIS - LANÇAMENTO,10479.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: DX 20 || DESCRICAO_MUSICAL: MESA DIGITAL 20 CANAIS - ANÇAMENTO,OUTROS,{}
1533,XPRO,STR5000,STRATOS 5000,13807.5,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: STR5000 || DESCRICAO_MUSICAL: STRATOS 5000,OUTROS,{}
1534,XPRO,FOCUS 1015,"SISTEMA DE COLUNA COM SUB DE 15""",14700.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: FOCUS 1015 || DESCRICAO_MUSICAL: BSTEMA DE COLUNA COM SUB DE 15,OUTROS,{}
1535,XPRO,STR8000,STRATOS 8000,16390.5,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: STR8000 || DESCRICAO_MUSICAL: STRATOS 8000,OUTROS,{}
1536,XPRO,FOCUS 1218,"SISTEMA DE COLUNA COM SUB DE 18""",16800.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: XPRO || MODELO: FOCUS 1218 || DESCRICAO_MUSICAL: BSTEMA DE COLUNA COM SUB DE 18,OUTROS,{}
1537,Yamaha,PA-130B,"PA-130B: adaptador bivolt 12 V/1,0 A.",160.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: PA-130B || ESPECIFICACOES_MUSICAIS: AFINACAO: A || DESCRICAO_MUSICAL: PA-130B ADAPTACR BIVOLT 12 V 1 0 A,OUTROS,{'AFINACAO': ['A']}
1538,Yamaha,FC5,FC5: pedal sustain metálico.,200.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: FC5 || DESCRICAO_MUSICAL: FC5 PEDAL SUSTAIN METÁLICO,OUTROS,{}
1539,Yamaha,FC4A,FC4A: pedal sustain piano style.,250.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: FC4A || DESCRICAO_MUSICAL: FC4A PEDAL SUSTAIN PIANO STYLE,OUTROS,{}
1540,Yamaha,PA-150,"PA-150: adaptador bivolt 12 V/1,5 A.",250.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: PA-150 || ESPECIFICACOES_MUSICAIS: AFINACAO: A || DESCRICAO_MUSICAL: PA-150 ADAPTACR BIVOLT 12 V 1 5 A,OUTROS,{'AFINACAO': ['A']}
1541,Yamaha,KT-Reface,KT-Reface: adaptador para correias Reface.,310.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: KT-DFCE || DESCRICAO_MUSICAL: KT-DFCE ADAPTACR PARA CORDIAS DFCE,OUTROS,{}
1542,Yamaha,HPH-50,"Fone HPH-50: driver 38 mm, 35 Ω, 103 dB SPL.",349.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: HPH-50 || ESPECIFICACOES_MUSICAIS: AFINACAO: DB || DESCRICAO_MUSICAL: FONE HPH-50 DRIVER 38 MM 35 Ω 103 DB SPL,OUTROS,{'AFINACAO': ['DB']}
1543,Yamaha,DM-105,"Microfone dinämico Yamaha, na cor preta. Padrão polar unidirecional, Conector XLR",429.0,CATEGORIA_MUSICAL: EQUIPAMENTO_AUDIO || CONTEXTO: equipamento som audio microfone cabo || MARCA: YAMAHA || MODELO: DM-105 || DESCRICAO_MUSICAL: ECROFONE DINÄECO YAMAHA NA COR PDTA PADRÃO POAR UNIDIDCIONAL CONECTOR XLR,EQUIPAMENTO_AUDIO,{}
1544,Yamaha,RK-MG12,"Kit para montagem em rack 19"" para os modelos de mesa analógica: MG12 e MG12XU",450.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: RK-MG12 || ESPECIFICACOES_MUSICAIS: AFINACAO: E || DESCRICAO_MUSICAL: KIT PARA MONTAGEM EM RACK 19 PARA OS MODELOS DE MESA ANALÓGICA MG12 E MG12XU,OUTROS,{'AFINACAO': ['E']}
1545,Yamaha,FC3A,FC3A: pedal sustain half-pedal.,540.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: FC3A || DESCRICAO_MUSICAL: FC3A PEDAL SUSTAIN HALF-PEDAL,OUTROS,{}
1546,Yamaha,PSS-E30,"PSS-E30: 37 mini-teclas, 47 sons, 28 ritmos, quiz.",590.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: PSS-E30 || DESCRICAO_MUSICAL: PSS-E30 37 ENI-TECAS 47 SONS 28 RITMOS QUIZ,OUTROS,{}
1547,Yamaha,PSS-F30,"PSS-F30: 37 mini-teclas, 120 sons, 114 ritmos.",590.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: PSS-F30 || DESCRICAO_MUSICAL: PSS-F30 37 ENI-TECAS 120 SONS 114 RITMOS,OUTROS,{}
1548,Yamaha,FC7,FC7: pedal de expressão/volume.,672.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: FC7 || DESCRICAO_MUSICAL: FC7 PEDAL DE EXPDSSÃO VOLUME,OUTROS,{}
1549,Yamaha,FC35,FC35: pedal triplo para P-121/125/145/225/515/525/S500/DGX-670.,810.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: FC35 || DESCRICAO_MUSICAL: FC35 PEDAL TRIPLO PARA P-121 125 145 225 515 525 S500 DGX-670,OUTROS,{}
1550,Yamaha,L-125B,Estante L-125B preta para P-125.,820.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: L-125B || DESCRICAO_MUSICAL: ESTANTE L-125B PDTA PARA P-125,OUTROS,{}
1551,Yamaha,L-85B,Estante L-85B preta para P-45.,820.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: L-85B || DESCRICAO_MUSICAL: ESTANTE L-85B PDTA PARA P-45,OUTROS,{}
1552,Yamaha,LP-5A,Pedal LP-5A triplo para P-95/105/115/145.,830.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: LP-5A || DESCRICAO_MUSICAL: PEDAL LP-5A TRIPLO PARA P-95 105 115 145,OUTROS,{}
1553,Yamaha,LP-1B,"Pedal LP-1B triplo: sustain, sostenuto e soft.",850.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: LP-1B || ESPECIFICACOES_MUSICAIS: AFINACAO: E || DESCRICAO_MUSICAL: PEDAL LP-1B TRIPLO SUSTAIN SOSTENUTO E SOFT,OUTROS,{'AFINACAO': ['E']}
1554,Yamaha,LP-1WH,Pedal LP-1WH triplo branco.,850.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: LP-1WH || DESCRICAO_MUSICAL: PEDAL LP-1WH TRIPLO BRANCO,OUTROS,{}
1555,Yamaha,PSS-A50,"PSS-A50: 40 sons, 138 arpejos, loop recorder.",850.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: PSS-A50 || DESCRICAO_MUSICAL: PSS-A50 40 SONS 138 ARPEJOS LOOP DCORDER,OUTROS,{}
1556,Yamaha,PSR-F52,"PSR-F52: 136 sons, 158 ritmos, 61 teclas, super portátil.",960.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: PSR-F52 || DESCRICAO_MUSICAL: PSR-F52 136 SONS 158 RITMOS 61 TECAS SUPER PORTÁTIL,OUTROS,{}
1557,Yamaha,YCM01 W," Microfone  condensador Yamaha na cor branca. Padrão polar cardioide, qualidade de estúdio. Conector XLR",1050.0,CATEGORIA_MUSICAL: EQUIPAMENTO_AUDIO || CONTEXTO: equipamento som audio microfone cabo || MARCA: YAMAHA || MODELO: YCM01 W || DESCRICAO_MUSICAL: ECROFONE CONDENSACR YAMAHA NA COR BRANCA PADRÃO POAR CARDIOIDE QUALIDADE DE ESTÚDIO CONECTOR XLR,EQUIPAMENTO_AUDIO,{}
1558,Yamaha,BC-108BK,Banqueta BC-108BK preta.,1071.84,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: BC-108BK || DESCRICAO_MUSICAL: BANQUETA BC-108BK PDTA,OUTROS,{}
1559,Yamaha,L-100B,Estante L-100B preta para P-145/143.,1099.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: L-100B || DESCRICAO_MUSICAL: ESTANTE L-100B PDTA PARA P-145 143,OUTROS,{}
1560,Yamaha,YCM01 B,"Microfone condensador Yamaha na cor preta. Padrão polar cardioide, qualidade de estúdio. Conector XLR",1100.0,CATEGORIA_MUSICAL: EQUIPAMENTO_AUDIO || CONTEXTO: equipamento som audio microfone cabo || MARCA: YAMAHA || MODELO: YCM01 B || DESCRICAO_MUSICAL: ECROFONE CONDENSACR YAMAHA NA COR PDTA PADRÃO POAR CARDIOIDE QUALIDADE DE ESTÚDIO CONECTOR XLR,EQUIPAMENTO_AUDIO,{}
1561,Yamaha,YDM505,Microfone dinâmico Yamaha. Padrão polar cardioide. Projeto exclusivo Yamaha. Conector XLR,1150.0,CATEGORIA_MUSICAL: EQUIPAMENTO_AUDIO || CONTEXTO: equipamento som audio microfone cabo || MARCA: YAMAHA || MODELO: YDM505 || DESCRICAO_MUSICAL: ECROFONE DINÂECO YAMAHA PADRÃO POAR CARDIOIDE PROJETO EXCLUBVO YAMAHA CONECTOR XLR,EQUIPAMENTO_AUDIO,{}
1562,Yamaha,L-200B,Estante L-200B preta para P-225.,1200.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: L-200B || DESCRICAO_MUSICAL: ESTANTE L-200B PDTA PARA P-225,OUTROS,{}
1563,Yamaha,L-200WH,Estante L-200WH branca para P-225.,1200.0,CATEGORIA_MUSICAL: OUTROS || CONTEXTO: produto musical || MARCA: YAMAHA || MODELO: L-200WH || DESCRICAO_MUSICAL: ESTANTE L-200WH BRANCA PARA P-225,OUTROS,{}
